,year,driverId,constructorId,raceId,resultId,grid,positionOrder,laps,time,milliseconds,rank,fastestLapTime,avLapTimeMill,status,status_short,weather_main,circuitId,AvTeamLapTimeMill,res_q,q1Mill,q2Mill,q3Mill,debut_raceId,is_debut,avPosTeam,overCir,overYear
6834,1991,123,27,305,6490,20,18,40,\N,\N,\N,\N,,Engine,technical,dry,33,,,,,,457,False,15.4375,14.61111111111111,11.98330241187384
6835,1991,127,41,305,6493,23,21,34,\N,\N,\N,\N,,Gearbox,technical,dry,33,,,,,,372,False,16.9375,14.61111111111111,11.98330241187384
6836,1991,128,40,305,6506,0,34,0,\N,\N,\N,\N,,Did not prequalify,out,dry,33,,,,,,305,True,28.125,14.61111111111111,11.98330241187384
6837,1991,129,36,305,6505,0,33,0,\N,\N,\N,\N,,Did not prequalify,out,dry,33,,,,,,356,False,25.125,14.61111111111111,11.98330241187384
6838,1991,131,25,305,6476,11,4,81,+1:25.409,7333237,\N,\N,,Finished,finished,dry,33,,,,,,403,False,14.59375,14.61111111111111,11.98330241187384
6839,1991,133,29,305,6499,0,27,0,\N,\N,\N,\N,,Did not qualify,out,dry,33,,,,,,416,False,24.875,14.61111111111111,11.98330241187384
6840,1991,137,22,305,6475,5,3,81,+1:17.376,7325204,\N,\N,,Finished,finished,dry,33,,,,,,537,False,10.59375,14.61111111111111,11.98330241187384
6841,1991,138,25,305,6477,16,5,80,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,33,,,,,,388,False,14.59375,14.61111111111111,11.98330241187384
6842,1991,139,35,305,6495,9,23,16,\N,\N,\N,\N,,Gearbox,technical,dry,33,,,,,,362,False,16.625,14.61111111111111,11.98330241187384
6843,1991,140,39,305,6500,0,28,0,\N,\N,\N,\N,,Did not qualify,out,dry,33,,,,,,498,False,28.714285714285715,14.61111111111111,11.98330241187384
6844,1991,141,32,305,6502,0,30,0,\N,\N,\N,\N,,Did not qualify,out,dry,33,,,,,,372,False,18.21875,14.61111111111111,11.98330241187384
6845,1991,142,42,305,6504,0,32,0,\N,\N,\N,\N,,Did not prequalify,out,dry,33,,,,,,305,True,33.4,14.61111111111111,11.98330241187384
6846,1991,55,6,306,6512,5,6,71,+23.641,5931769,\N,\N,,Finished,finished,changing,18,,,,,,362,False,11.78125,5.998885172798216,11.98330241187384
6847,1991,57,32,306,6515,22,9,68,\N,\N,\N,\N,,+3 Laps,manylaps,changing,18,,,,,,305,False,18.21875,5.998885172798216,11.98330241187384
6848,1991,77,1,306,6509,4,3,71,+5.416,5913544,\N,\N,,Finished,finished,changing,18,,,,,,447,False,7.46875,5.998885172798216,11.98330241187384
6849,1991,78,40,306,6539,0,33,0,\N,\N,\N,\N,,Did not prequalify,out,changing,18,,,,,,398,False,28.125,5.998885172798216,11.98330241187384
6850,1991,81,18,306,6514,21,8,69,\N,\N,\N,\N,,+2 Laps,+2 Laps,changing,18,,,,,,321,False,14.6875,5.998885172798216,11.98330241187384
6851,1991,84,34,306,6518,26,12,67,\N,\N,\N,\N,,+4 Laps,manylaps,changing,18,,,,,,436,False,16.6875,5.998885172798216,11.98330241187384
6852,1991,87,34,306,6523,25,17,34,\N,\N,\N,\N,,Engine,technical,changing,18,,,,,,305,False,16.6875,5.998885172798216,11.98330241187384
6853,1991,88,33,306,6532,17,26,0,\N,\N,\N,\N,,Fuel pump,technical,changing,18,,,,,,386,False,22.166666666666668,5.998885172798216,11.98330241187384
6854,1991,90,22,306,6513,14,7,70,\N,\N,\N,\N,,+1 Lap,+1 Lap,changing,18,,,,,,475,False,10.59375,5.998885172798216,11.98330241187384
6855,1991,92,17,306,6519,10,13,63,\N,\N,\N,\N,,Fuel system,technical,changing,18,,,,,,356,False,13.1875,5.998885172798216,11.98330241187384
6856,1991,94,18,306,6522,20,16,47,\N,\N,\N,\N,,Spun off,collision,changing,18,,,,,,449,False,14.6875,5.998885172798216,11.98330241187384
6857,1991,95,3,306,6520,3,14,59,\N,\N,\N,\N,,Gearbox,technical,changing,18,,,,,,507,False,8.3125,5.998885172798216,11.98330241187384
6858,1991,99,39,306,6531,24,25,0,\N,\N,\N,\N,,Suspension,technical,changing,18,,,,,,389,False,28.714285714285715,5.998885172798216,11.98330241187384
6859,1991,100,27,306,6521,23,15,50,\N,\N,\N,\N,,Engine,technical,changing,18,,,,,,305,False,15.4375,5.998885172798216,11.98330241187384
6860,1991,102,1,306,6507,1,1,71,1:38:28.128,5908128,\N,\N,,Finished,finished,changing,18,,,,,,436,False,7.46875,5.998885172798216,11.98330241187384
6861,1991,103,33,306,6524,11,18,33,\N,\N,\N,\N,,Radiator,technical,changing,18,,,,,,362,False,22.166666666666668,5.998885172798216,11.98330241187384
6862,1991,105,29,306,6535,0,29,0,\N,\N,\N,\N,,Did not qualify,out,changing,18,,,,,,486,False,24.875,5.998885172798216,11.98330241187384
6863,1991,109,35,306,6525,19,19,22,\N,\N,\N,\N,,Electrical,technical,changing,18,,,,,,368,False,16.625,5.998885172798216,11.98330241187384
6864,1991,110,17,306,6526,13,20,20,\N,\N,\N,\N,,Engine,technical,changing,18,,,,,,510,False,13.1875,5.998885172798216,11.98330241187384
6865,1991,117,6,306,6510,6,4,71,+18.369,5926497,\N,\N,,Finished,finished,changing,18,,,,,,498,False,11.78125,5.998885172798216,11.98330241187384
6866,1991,119,3,306,6508,2,2,71,+2.991,5911119,\N,\N,,Finished,finished,changing,18,,,,,,548,False,8.3125,5.998885172798216,11.98330241187384
6867,1991,122,41,306,6528,15,22,16,\N,\N,\N,\N,,Transmission,technical,changing,18,,,,,,433,False,16.9375,5.998885172798216,11.98330241187384
6868,1991,123,27,306,6516,18,10,68,\N,\N,\N,\N,,+3 Laps,manylaps,changing,18,,,,,,457,False,15.4375,5.998885172798216,11.98330241187384
6869,1991,127,41,306,6530,8,24,9,\N,\N,\N,\N,,Physical,physical,changing,18,,,,,,372,False,16.9375,5.998885172798216,11.98330241187384
6870,1991,128,40,306,6538,0,32,0,\N,\N,\N,\N,,Did not prequalify,out,changing,18,,,,,,305,False,28.125,5.998885172798216,11.98330241187384
6871,1991,129,36,306,6537,0,31,0,\N,\N,\N,\N,,Did not prequalify,out,changing,18,,,,,,356,False,25.125,5.998885172798216,11.98330241187384
6872,1991,131,25,306,6527,9,21,19,\N,\N,\N,\N,,Gearbox,technical,changing,18,,,,,,403,False,14.59375,5.998885172798216,11.98330241187384
6873,1991,133,29,306,6533,0,27,0,\N,\N,\N,\N,,Did not qualify,out,changing,18,,,,,,416,False,24.875,5.998885172798216,11.98330241187384
6874,1991,137,22,306,6511,7,5,71,+21.960,5930088,\N,\N,,Finished,finished,changing,18,,,,,,537,False,10.59375,5.998885172798216,11.98330241187384
6875,1991,138,25,306,6529,16,23,12,\N,\N,\N,\N,,Spun off,collision,changing,18,,,,,,388,False,14.59375,5.998885172798216,11.98330241187384
6876,1991,139,35,306,6517,12,11,68,\N,\N,\N,\N,,+3 Laps,manylaps,changing,18,,,,,,362,False,16.625,5.998885172798216,11.98330241187384
6877,1991,140,39,306,6534,0,28,0,\N,\N,\N,\N,,Did not qualify,out,changing,18,,,,,,498,False,28.714285714285715,5.998885172798216,11.98330241187384
6878,1991,141,32,306,6536,0,30,0,\N,\N,\N,\N,,Did not qualify,out,changing,18,,,,,,372,False,18.21875,5.998885172798216,11.98330241187384
6879,1991,142,42,306,6540,0,34,0,\N,\N,\N,\N,,Did not prequalify,out,changing,18,,,,,,305,False,33.4,5.998885172798216,11.98330241187384
6880,1991,55,6,307,6562,7,22,2,\N,\N,\N,\N,,Spun off,collision,changing,21,,,,,,362,False,11.78125,7.819867549668874,11.98330241187384
6881,1991,57,32,307,6545,25,5,58,\N,\N,\N,\N,,+3 Laps,manylaps,changing,21,,,,,,305,False,18.21875,7.819867549668874,11.98330241187384
6882,1991,77,1,307,6542,5,2,61,+1.675,5716425,\N,\N,,Finished,finished,changing,21,,,,,,447,False,7.46875,7.819867549668874,11.98330241187384
6883,1991,78,40,307,6573,0,33,0,\N,\N,\N,\N,,Did not prequalify,out,changing,21,,,,,,398,False,28.125,7.819867549668874,11.98330241187384
6884,1991,81,18,307,6561,8,21,10,\N,\N,\N,\N,,Gearbox,technical,changing,21,,,,,,321,False,14.6875,7.819867549668874,11.98330241187384
6885,1991,84,34,307,6551,18,11,57,\N,\N,\N,\N,,+4 Laps,manylaps,changing,21,,,,,,436,False,16.6875,7.819867549668874,11.98330241187384
6886,1991,87,34,307,6548,23,8,58,\N,\N,\N,\N,,+3 Laps,manylaps,changing,21,,,,,,305,False,16.6875,7.819867549668874,11.98330241187384
6887,1991,88,26,307,6563,20,23,2,\N,\N,\N,\N,,Spun off,collision,changing,21,,,,,,386,False,21.192307692307693,7.819867549668874,11.98330241187384
6888,1991,90,22,307,6553,13,13,54,\N,\N,\N,\N,,Engine,technical,changing,21,,,,,,475,False,10.59375,7.819867549668874,11.98330241187384
6889,1991,92,17,307,6556,13,16,37,\N,\N,\N,\N,,Suspension,technical,changing,21,,,,,,356,False,13.1875,7.819867549668874,11.98330241187384
6890,1991,94,18,307,6544,9,4,59,\N,\N,\N,\N,,+2 Laps,+2 Laps,changing,21,,,,,,449,False,14.6875,7.819867549668874,11.98330241187384
6891,1991,95,3,307,6565,4,25,0,\N,\N,\N,\N,,Collision,collision,changing,21,,,,,,507,False,8.3125,7.819867549668874,11.98330241187384
6892,1991,99,39,307,6567,0,27,0,\N,\N,\N,\N,,Did not qualify,out,changing,21,,,,,,389,False,28.714285714285715,7.819867549668874,11.98330241187384
6893,1991,100,27,307,6550,19,10,57,\N,\N,\N,\N,,+4 Laps,manylaps,changing,21,,,,,,305,False,15.4375,7.819867549668874,11.98330241187384
6894,1991,102,1,307,6541,1,1,61,1:35:14.750,5714750,\N,\N,,Finished,finished,changing,21,,,,,,436,False,7.46875,7.819867549668874,11.98330241187384
6895,1991,103,26,307,6558,17,18,17,\N,\N,\N,\N,,Engine,technical,changing,21,,,,,,362,False,21.192307692307693,7.819867549668874,11.98330241187384
6896,1991,105,29,307,6570,0,30,0,\N,\N,\N,\N,,Did not qualify,out,changing,21,,,,,,486,False,24.875,7.819867549668874,11.98330241187384
6897,1991,109,35,307,6543,16,3,60,\N,\N,\N,\N,,+1 Lap,+1 Lap,changing,21,,,,,,368,False,16.625,7.819867549668874,11.98330241187384
6898,1991,110,17,307,6555,11,15,37,\N,\N,\N,\N,,Gearbox,technical,changing,21,,,,,,510,False,13.1875,7.819867549668874,11.98330241187384
6899,1991,117,6,307,6566,3,26,0,\N,\N,\N,\N,,Spun off,collision,changing,21,,,,,,498,False,11.78125,7.819867549668874,11.98330241187384
6900,1991,119,3,307,6559,2,19,17,\N,\N,\N,\N,,Electrical,technical,changing,21,,,,,,548,False,8.3125,7.819867549668874,11.98330241187384
6901,1991,120,39,307,6568,0,28,0,\N,\N,\N,\N,,Did not qualify,out,changing,21,,,,,,307,True,28.714285714285715,7.819867549668874,11.98330241187384
6902,1991,122,41,307,6557,22,17,24,\N,\N,\N,\N,,Spun off,collision,changing,21,,,,,,433,False,16.9375,7.819867549668874,11.98330241187384
6903,1991,123,27,307,6547,24,7,58,\N,\N,\N,\N,,+3 Laps,manylaps,changing,21,,,,,,457,False,15.4375,7.819867549668874,11.98330241187384
6904,1991,127,41,307,6552,15,12,55,\N,\N,\N,\N,,Engine,technical,changing,21,,,,,,372,False,16.9375,7.819867549668874,11.98330241187384
6905,1991,128,40,307,6549,21,9,57,\N,\N,\N,\N,,Out of fuel,technical,changing,21,,,,,,305,False,28.125,7.819867549668874,11.98330241187384
6906,1991,129,36,307,6572,0,32,0,\N,\N,\N,\N,,Did not prequalify,out,changing,21,,,,,,356,False,25.125,7.819867549668874,11.98330241187384
6907,1991,131,25,307,6554,6,14,41,\N,\N,\N,\N,,Transmission,technical,changing,21,,,,,,403,False,14.59375,7.819867549668874,11.98330241187384
6908,1991,133,29,307,6569,0,29,0,\N,\N,\N,\N,,Did not qualify,out,changing,21,,,,,,416,False,24.875,7.819867549668874,11.98330241187384
6909,1991,137,22,307,6564,14,24,1,\N,\N,\N,\N,,Spun off,collision,changing,21,,,,,,537,False,10.59375,7.819867549668874,11.98330241187384
6910,1991,138,25,307,6560,10,20,15,\N,\N,\N,\N,,Transmission,technical,changing,21,,,,,,388,False,14.59375,7.819867549668874,11.98330241187384
6911,1991,139,35,307,6571,0,31,0,\N,\N,\N,\N,,Did not prequalify,out,changing,21,,,,,,362,False,16.625,7.819867549668874,11.98330241187384
6912,1991,141,32,307,6546,26,6,58,\N,\N,\N,\N,,+3 Laps,manylaps,changing,21,,,,,,372,False,18.21875,7.819867549668874,11.98330241187384
6913,1991,142,42,307,6574,0,34,0,\N,\N,\N,\N,,Did not prequalify,out,changing,21,,,,,,305,False,33.4,7.819867549668874,11.98330241187384
6914,1991,55,6,308,6577,9,3,78,+47.455,6829789,\N,\N,,Finished,finished,dry,6,,,,,,362,False,11.78125,7.934113300492611,11.98330241187384
6915,1991,57,32,308,6587,25,13,64,\N,\N,\N,\N,,Oil leak,technical,dry,6,,,,,,305,False,18.21875,7.934113300492611,11.98330241187384
6916,1991,77,1,308,6599,6,25,9,\N,\N,\N,\N,,Spun off,collision,dry,6,,,,,,447,False,7.46875,7.934113300492611,11.98330241187384
6917,1991,78,40,308,6605,0,31,0,\N,\N,\N,\N,,Did not prequalify,out,dry,6,,,,,,398,False,28.125,7.934113300492611,11.98330241187384
6918,1991,81,18,308,6588,17,14,49,\N,\N,\N,\N,,Gearbox,technical,dry,6,,,,,,321,False,14.6875,7.934113300492611,11.98330241187384
6919,1991,84,34,308,6604,0,30,0,\N,\N,\N,\N,,Did not qualify,out,dry,6,,,,,,436,False,16.6875,7.934113300492611,11.98330241187384
6920,1991,87,34,308,6592,19,18,41,\N,\N,\N,\N,,Spun off,collision,dry,6,,,,,,305,False,16.6875,7.934113300492611,11.98330241187384
6921,1991,88,26,308,6595,20,21,24,\N,\N,\N,\N,,Engine,technical,dry,6,,,,,,386,False,21.192307692307693,7.934113300492611,11.98330241187384
6922,1991,90,22,308,6578,8,4,77,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,6,,,,,,475,False,10.59375,7.934113300492611,11.98330241187384
6923,1991,92,17,308,6582,23,8,76,\N,\N,\N,\N,,+2 Laps,+2 Laps,dry,6,,,,,,356,False,13.1875,7.934113300492611,11.98330241187384
6924,1991,94,18,308,6586,14,12,72,\N,\N,\N,\N,,+6 Laps,manylaps,dry,6,,,,,,449,False,14.6875,7.934113300492611,11.98330241187384
6925,1991,95,3,308,6576,5,2,78,+18.348,6800682,\N,\N,,Finished,finished,dry,6,,,,,,507,False,8.3125,7.934113300492611,11.98330241187384
6926,1991,99,39,308,6598,24,24,9,\N,\N,\N,\N,,Gearbox,technical,dry,6,,,,,,389,False,28.714285714285715,7.934113300492611,11.98330241187384
6927,1991,100,27,308,6584,26,10,76,\N,\N,\N,\N,,+2 Laps,+2 Laps,dry,6,,,,,,305,False,15.4375,7.934113300492611,11.98330241187384
6928,1991,102,1,308,6575,1,1,78,1:53:02.334,6782334,\N,\N,,Finished,finished,dry,6,,,,,,436,False,7.46875,7.934113300492611,11.98330241187384
6929,1991,103,26,308,6583,13,9,76,\N,\N,\N,\N,,+2 Laps,+2 Laps,dry,6,,,,,,362,False,21.192307692307693,7.934113300492611,11.98330241187384
6930,1991,105,29,308,6593,22,19,39,\N,\N,\N,\N,,Engine,technical,dry,6,,,,,,486,False,24.875,7.934113300492611,11.98330241187384
6931,1991,109,35,308,6585,21,11,75,\N,\N,\N,\N,,+3 Laps,manylaps,dry,6,,,,,,368,False,16.625,7.934113300492611,11.98330241187384
6932,1991,110,17,308,6596,10,22,21,\N,\N,\N,\N,,Throttle,technical,dry,6,,,,,,510,False,13.1875,7.934113300492611,11.98330241187384
6933,1991,117,6,308,6579,7,5,77,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,6,,,,,,498,False,11.78125,7.934113300492611,11.98330241187384
6934,1991,119,3,308,6591,3,17,42,\N,\N,\N,\N,,Spun off,collision,dry,6,,,,,,548,False,8.3125,7.934113300492611,11.98330241187384
6935,1991,120,39,308,6602,0,28,0,\N,\N,\N,\N,,Did not qualify,out,dry,6,,,,,,307,False,28.714285714285715,7.934113300492611,11.98330241187384
6936,1991,122,41,308,6597,18,23,12,\N,\N,\N,\N,,Brakes,technical,dry,6,,,,,,433,False,16.9375,7.934113300492611,11.98330241187384
6937,1991,123,27,308,6581,16,7,76,\N,\N,\N,\N,,+2 Laps,+2 Laps,dry,6,,,,,,457,False,15.4375,7.934113300492611,11.98330241187384
6938,1991,127,41,308,6589,15,15,43,\N,\N,\N,\N,,Throttle,technical,dry,6,,,,,,372,False,16.9375,7.934113300492611,11.98330241187384
6939,1991,128,40,308,6606,0,32,0,\N,\N,\N,\N,,Did not prequalify,out,dry,6,,,,,,305,False,28.125,7.934113300492611,11.98330241187384
6940,1991,129,36,308,6608,0,34,0,\N,\N,\N,\N,,Did not prequalify,out,dry,6,,,,,,356,False,25.125,7.934113300492611,11.98330241187384
6941,1991,131,25,308,6590,2,16,42,\N,\N,\N,\N,,Engine,technical,dry,6,,,,,,403,False,14.59375,7.934113300492611,11.98330241187384
6942,1991,133,29,308,6603,0,29,0,\N,\N,\N,\N,,Did not qualify,out,dry,6,,,,,,416,False,24.875,7.934113300492611,11.98330241187384
6943,1991,137,22,308,6600,4,26,0,\N,\N,\N,\N,,Suspension,technical,dry,6,,,,,,537,False,10.59375,7.934113300492611,11.98330241187384
6944,1991,138,25,308,6594,11,20,35,\N,\N,\N,\N,,Spun off,collision,dry,6,,,,,,388,False,14.59375,7.934113300492611,11.98330241187384
6945,1991,139,35,308,6580,12,6,77,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,6,,,,,,362,False,16.625,7.934113300492611,11.98330241187384
6946,1991,141,32,308,6601,0,27,0,\N,\N,\N,\N,,Did not qualify,out,dry,6,,,,,,372,False,18.21875,7.934113300492611,11.98330241187384
6947,1991,142,42,308,6607,0,33,0,\N,\N,\N,\N,,Did not prequalify,out,dry,6,,,,,,305,False,33.4,7.934113300492611,11.98330241187384
6948,1991,55,6,309,6623,7,15,34,\N,\N,\N,\N,,Engine,technical,dry,7,,,,,,362,False,11.78125,7.388339920948616,11.98330241187384
6949,1991,57,32,309,6628,24,20,21,\N,\N,\N,\N,,Spun off,collision,dry,7,,,,,,305,False,18.21875,7.388339920948616,11.98330241187384
6950,1991,65,32,309,6638,0,30,0,\N,\N,\N,\N,,Did not qualify,out,dry,7,,,,,,356,False,18.21875,7.388339920948616,11.98330241187384
6951,1991,77,1,309,6632,6,24,4,\N,\N,\N,\N,,Injection,technical,dry,7,,,,,,447,False,7.46875,7.388339920948616,11.98330241187384
6952,1991,78,40,309,6640,0,32,0,\N,\N,\N,\N,,Did not prequalify,out,dry,7,,,,,,398,False,28.125,7.388339920948616,11.98330241187384
6953,1991,81,18,309,6630,15,22,20,\N,\N,\N,\N,,Spun off,collision,dry,7,,,,,,321,False,14.6875,7.388339920948616,11.98330241187384
6954,1991,84,34,309,6629,20,21,21,\N,\N,\N,\N,,Engine,technical,dry,7,,,,,,436,False,16.6875,7.388339920948616,11.98330241187384
6955,1991,87,34,309,6637,0,29,0,\N,\N,\N,\N,,Did not qualify,out,dry,7,,,,,,305,False,16.6875,7.388339920948616,11.98330241187384
6956,1991,88,26,309,6633,22,25,3,\N,\N,\N,\N,,Fuel leak,technical,dry,7,,,,,,386,False,21.192307692307693,7.388339920948616,11.98330241187384
6957,1991,90,22,309,6631,5,23,10,\N,\N,\N,\N,,Suspension,technical,dry,7,,,,,,475,False,10.59375,7.388339920948616,11.98330241187384
6958,1991,92,17,309,6613,14,5,69,+1:22.351,6013841,\N,\N,,Finished,finished,dry,7,,,,,,356,False,13.1875,7.388339920948616,11.98330241187384
6959,1991,94,18,309,6615,18,7,68,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,7,,,,,,449,False,14.6875,7.388339920948616,11.98330241187384
6960,1991,95,3,309,6614,2,6,68,\N,\N,\N,\N,,Electrical,technical,dry,7,,,,,,507,False,8.3125,7.388339920948616,11.98330241187384
6961,1991,99,39,309,6636,0,28,0,\N,\N,\N,\N,,Did not qualify,out,dry,7,,,,,,389,False,28.714285714285715,7.388339920948616,11.98330241187384
6962,1991,100,27,309,6616,26,8,68,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,7,,,,,,305,False,15.4375,7.388339920948616,11.98330241187384
6963,1991,102,1,309,6627,3,19,25,\N,\N,\N,\N,,Alternator,technical,dry,7,,,,,,436,False,7.46875,7.388339920948616,11.98330241187384
6964,1991,103,26,309,6624,19,16,29,\N,\N,\N,\N,,Gearbox,technical,dry,7,,,,,,362,False,21.192307692307693,7.388339920948616,11.98330241187384
6965,1991,105,29,309,6634,21,26,2,\N,\N,\N,\N,,Throttle,technical,dry,7,,,,,,486,False,24.875,7.388339920948616,11.98330241187384
6966,1991,109,35,309,6620,17,12,50,\N,\N,\N,\N,,Engine,technical,dry,7,,,,,,368,False,16.625,7.388339920948616,11.98330241187384
6967,1991,110,17,309,6612,11,4,69,+1:20.210,6011700,\N,\N,,Finished,finished,dry,7,,,,,,510,False,13.1875,7.388339920948616,11.98330241187384
6968,1991,117,6,309,6625,4,17,27,\N,\N,\N,\N,,Gearbox,technical,dry,7,,,,,,498,False,11.78125,7.388339920948616,11.98330241187384
6969,1991,119,3,309,6611,1,3,69,+42.217,5973707,\N,\N,,Finished,finished,dry,7,,,,,,548,False,8.3125,7.388339920948616,11.98330241187384
6970,1991,120,39,309,6635,0,27,0,\N,\N,\N,\N,,Did not qualify,out,dry,7,,,,,,307,False,28.714285714285715,7.388339920948616,11.98330241187384
6971,1991,122,41,309,6622,13,14,42,\N,\N,\N,\N,,Engine,technical,dry,7,,,,,,433,False,16.9375,7.388339920948616,11.98330241187384
6972,1991,123,27,309,6626,16,18,27,\N,\N,\N,\N,,Engine,technical,dry,7,,,,,,457,False,15.4375,7.388339920948616,11.98330241187384
6973,1991,127,41,309,6619,23,11,61,\N,\N,\N,\N,,Engine,technical,dry,7,,,,,,372,False,16.9375,7.388339920948616,11.98330241187384
6974,1991,128,40,309,6641,0,33,0,\N,\N,\N,\N,,Did not prequalify,out,dry,7,,,,,,305,False,28.125,7.388339920948616,11.98330241187384
6975,1991,129,36,309,6639,0,31,0,\N,\N,\N,\N,,Did not prequalify,out,dry,7,,,,,,356,False,25.125,7.388339920948616,11.98330241187384
6976,1991,131,25,309,6610,9,2,69,+31.832,5963322,\N,\N,,Finished,finished,dry,7,,,,,,403,False,14.59375,7.388339920948616,11.98330241187384
6977,1991,137,22,309,6609,8,1,69,1:38:51.490,5931490,\N,\N,,Finished,finished,dry,7,,,,,,537,False,10.59375,7.388339920948616,11.98330241187384
6978,1991,138,25,309,6618,12,10,67,\N,\N,\N,\N,,+2 Laps,+2 Laps,dry,7,,,,,,388,False,14.59375,7.388339920948616,11.98330241187384
6979,1991,139,35,309,6617,10,9,68,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,7,,,,,,362,False,16.625,7.388339920948616,11.98330241187384
6980,1991,140,29,309,6621,25,13,48,\N,\N,\N,\N,,Throttle,technical,dry,7,,,,,,498,False,24.875,7.388339920948616,11.98330241187384
6981,1991,142,42,309,6642,0,34,0,\N,\N,\N,\N,,Did not prequalify,out,dry,7,,,,,,305,False,33.4,7.388339920948616,11.98330241187384
6982,1991,55,6,310,6659,4,17,42,\N,\N,\N,\N,,Clutch,technical,dry,32,,,,,,362,False,11.78125,7.306949806949807,11.98330241187384
6983,1991,57,32,310,6651,24,9,65,\N,\N,\N,\N,,+2 Laps,+2 Laps,dry,32,,,,,,305,False,18.21875,7.306949806949807,11.98330241187384
6984,1991,65,32,310,6652,25,10,65,\N,\N,\N,\N,,+2 Laps,+2 Laps,dry,32,,,,,,356,False,18.21875,7.306949806949807,11.98330241187384
6985,1991,77,1,310,6667,5,25,5,\N,\N,\N,\N,,Engine,technical,dry,32,,,,,,447,False,7.46875,7.306949806949807,11.98330241187384
6986,1991,78,40,310,6673,0,31,0,\N,\N,\N,\N,,Did not prequalify,out,dry,32,,,,,,398,False,28.125,7.306949806949807,11.98330241187384
6987,1991,81,18,310,6649,14,7,66,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,32,,,,,,321,False,14.6875,7.306949806949807,11.98330241187384
6988,1991,84,34,310,6662,17,20,20,\N,\N,\N,\N,,Wheel,technical,dry,32,,,,,,436,False,16.6875,7.306949806949807,11.98330241187384
6989,1991,87,34,310,6655,12,13,54,\N,\N,\N,\N,,Engine,technical,dry,32,,,,,,305,False,16.6875,7.306949806949807,11.98330241187384
6990,1991,88,26,310,6657,19,15,48,\N,\N,\N,\N,,Gearbox,technical,dry,32,,,,,,386,False,21.192307692307693,7.306949806949807,11.98330241187384
6991,1991,90,22,310,6647,9,5,66,\N,\N,\N,\N,,+1 Lap,+1 Lap,dry,32,,,,,,475,False,10.59375,7.306949806949807,11.98330241187384
6992,1991,92,17,310,6656,20,14,51,\N,\N,\N,\N,,Spun off,collision,dry,32,,,,,,356,False,13.1875,7.306949806949807,11.98330241187384
